model_a,model_b,layer,domain,cka,rsa_spearman,knn_overlap,procrustes_residual
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_0,algebraic_geometry,0.9581405520439148,0.9022306165816061,0.6949712787212787,0.024297883652169942
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_0,analogy_composition,0.9426844120025635,0.8757403749927172,0.6210834998334999,0.02587192303742447
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_0,factual_recall,0.9575966596603394,0.9157101863975863,0.704975024975025,0.024370420485799616
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_0,logical_reasoning,0.9596695303916931,0.9150745096450132,0.7057933732933733,0.024179151765229903
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_0,narrative_structure,0.9594902396202087,0.9102777480557667,0.6825154012654013,0.024148886113314227
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_0,symbolic_code,0.9594873785972595,0.9106899028445335,0.7172194472194474,0.024000982285177375
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_12,algebraic_geometry,0.30578693747520447,0.7555938025782452,0.490579640947288,0.061122619901269
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_12,analogy_composition,0.2946653366088867,0.6451835407571368,0.38266080110120354,0.06571378569136681
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_12,factual_recall,0.30702081322669983,0.6277836967957505,0.3822740125371704,0.06640737951857119
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_12,logical_reasoning,0.31083422899246216,0.7403154359540787,0.52576971231383,0.05990890446064623
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_12,narrative_structure,0.331408828496933,0.7563808157882387,0.5015901582078053,0.05947939435684141
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_12,symbolic_code,0.34826403856277466,0.7261803098935738,0.4849046623311329,0.062285194355908645
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_16,algebraic_geometry,0.29439079761505127,0.6601152261456639,0.395810472207531,0.056058389454115204
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_16,analogy_composition,0.25801724195480347,0.5506500730705796,0.2407087971368157,0.06125947071838387
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_16,factual_recall,0.27991539239883423,0.5019705270166916,0.2895934616638951,0.06342618962411072
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_16,logical_reasoning,0.3193669021129608,0.6620129569473154,0.3653723130155019,0.05569883047478392
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_16,narrative_structure,0.3181616961956024,0.638432591880999,0.396275160597916,0.055702678482052966
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_16,symbolic_code,0.30105021595954895,0.6452183197708504,0.35630763801042437,0.059577592299186945
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_4,algebraic_geometry,0.2757119834423065,0.8360370199175388,0.5656231268731269,0.07711988193674879
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_4,analogy_composition,0.27439695596694946,0.8146738042999025,0.5405821955821957,0.07782118863723066
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_4,factual_recall,0.3725777864456177,0.8522988085277204,0.5344035131535132,0.07720278478776972
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_4,logical_reasoning,0.2819939851760864,0.8253223317349244,0.5480364488452724,0.0768773183941989
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_4,narrative_structure,0.31008926033973694,0.8177381990116473,0.417295806618562,0.07597197880007578
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_4,symbolic_code,0.3148536682128906,0.8182512717090669,0.5153068989833696,0.07733339787130497
lfm2_5_1_2b_instruct,qwen3_0_6b,layer_8,algebraic_geometry,0.37897321581840515,0.6997231992193095,0.48941205852970554,0.0704354170510301
