model_a,model_b,layer,cka,rsa_spearman,knn_overlap,procrustes_residual
gemma1_1_2b_it,gemma3_4b_pt,layer_8,0.6284609436988831,0.8621883886913684,0.550022268036974,0.033035750723145005
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_0,0.7916514277458191,0.8344029575740972,0.693208411958412,0.020018013514311466
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_10,0.9540842771530151,0.8760267531685958,0.5730053579318286,0.012130965855848797
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_12,0.9601729512214661,0.9035784526698744,0.5454185928450633,0.012224745711666528
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_2,0.9666804671287537,0.8335451141858983,0.6190566378066379,0.010752065841182842
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_4,0.947863757610321,0.6554566535088537,0.5591699966699967,0.01294731867611399
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_6,0.956874430179596,0.8510506572967655,0.5256211381211381,0.013336788200092578
gemma1_1_2b_it,lfm2_5_1_2b_base,layer_8,0.9450223445892334,0.8638653878570366,0.5552354508236862,0.013091889343718377
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_0,0.7923009991645813,0.8349190846897921,0.6923768361268361,0.020012102893803264
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_10,0.894910454750061,0.847037083453718,0.5726211288711288,0.014914116525545336
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_12,0.8994935154914856,0.8469448906258304,0.573108441123147,0.014915057387008109
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_2,0.9674625396728516,0.8085182212537714,0.6108048813931167,0.010842510272432632
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_4,0.9538671374320984,0.6927786576482349,0.5545225607725608,0.012811359482582475
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_6,0.9630224108695984,0.8187135867501635,0.5266817741082447,0.013587082480714897
gemma1_1_2b_it,lfm2_5_1_2b_instruct,layer_8,0.9256871938705444,0.8509984429981269,0.5456394368159073,0.014212786767864591
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_0,0.7945765256881714,0.830465814744922,0.6882677507677508,0.01994807248056468
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_10,0.8638662099838257,0.7722380559696994,0.5337354230736584,0.017205107904514714
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_12,0.8932094573974609,0.699843362652664,0.5432599263481617,0.015920993792021925
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_2,0.9733843207359314,0.8052584132319465,0.6101839745222098,0.010586042275651004
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_4,0.9462099075317383,0.6364485003200765,0.5597009472009472,0.013593970089252888
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_6,0.9292084574699402,0.8326854837392849,0.5233844768158493,0.01588739765541552
gemma1_1_2b_it,lfm2_5_1_2b_thinking,layer_8,0.8893060088157654,0.7908838860417826,0.5297826538022616,0.016910863299034577
gemma2_2b,gemma2_2b_it,layer_0,0.9999951124191284,0.9999693132655465,0.9944444444444445,0.00016341872224582025
gemma2_2b,gemma2_2b_it,layer_10,0.9780418276786804,0.9396175915162518,0.7211561586561588,0.00872984905258578
gemma2_2b,gemma2_2b_it,layer_12,0.9450916647911072,0.9185876070094756,0.6716343070509738,0.011486618689397524
gemma2_2b,gemma2_2b_it,layer_2,0.9751772284507751,0.9146105238038739,0.7988983238983239,0.0063639138956977795
gemma2_2b,gemma2_2b_it,layer_4,0.9833414554595947,0.8998987772218003,0.8091686091686092,0.005999390551605253
gemma2_2b,gemma2_2b_it,layer_6,0.9859705567359924,0.9344739126844739,0.8037407037407037,0.0063131497861563125
gemma2_2b,gemma2_2b_it,layer_8,0.9771398305892944,0.9208648266040451,0.7459694626361293,0.008163079762004833
gemma2_2b,gemma3_1b_it,layer_0,0.9875141382217407,0.8605163193810309,0.8251998001998002,0.0062239862773153555
gemma2_2b,gemma3_1b_it,layer_10,0.6847032308578491,0.8161998496862978,0.561728440404911,0.025769392827257907
gemma2_2b,gemma3_1b_it,layer_12,0.6589739322662354,0.7608474562679454,0.5354392883804648,0.02872827647005244
gemma2_2b,gemma3_1b_it,layer_2,0.902543306350708,0.6287720290031238,0.5936377348142055,0.017647515414937066
gemma2_2b,gemma3_1b_it,layer_4,0.8373975157737732,0.6747631060724312,0.5880991149373502,0.019517726531365413
