model_a,model_b,layer,cka,rsa_spearman,knn_overlap,procrustes_residual
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_4,0.8807957768440247,0.7093324005869325,0.6216163466163467,0.024397215185754603
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_8,0.5569511651992798,0.7678522214479141,0.5930634180634181,0.040611529205608364
gemma3_1b_it,lfm2_5_1_2b_thinking,layer_0,0.9814086556434631,0.8790547813439257,0.6876877751877752,0.01565609057482204
gemma3_1b_it,lfm2_5_1_2b_thinking,layer_12,0.5575063824653625,0.6441101801102643,0.5841590326884445,0.042136421655903394
gemma3_1b_it,lfm2_5_1_2b_thinking,layer_4,0.881986141204834,0.6206178310465661,0.6284021534021533,0.024559887914182118
gemma3_1b_it,lfm2_5_1_2b_thinking,layer_8,0.49739909172058105,0.6672226706211933,0.5998685410450117,0.043486148595589955
gemma3_1b_pt,gemma3_4b_it,layer_0,0.9976535439491272,0.9746072041231101,0.892009842009842,0.005881294307111229
gemma3_1b_pt,gemma3_4b_it,layer_12,0.1891111433506012,0.8610481116568429,0.5698794397323809,0.0770307081758826
gemma3_1b_pt,gemma3_4b_it,layer_4,0.9246451258659363,0.7699383897143307,0.6551073926073926,0.02545411255506639
gemma3_1b_pt,gemma3_4b_it,layer_8,0.5586779713630676,0.8176833052574598,0.6527472527472528,0.049643082124906875
gemma3_1b_pt,gemma3_4b_pt,layer_0,0.9978505373001099,0.9752173368525223,0.8891867391867392,0.005807654309729175
gemma3_1b_pt,gemma3_4b_pt,layer_12,0.7006357908248901,0.8999195408674265,0.5981859190192524,0.05188670939071981
gemma3_1b_pt,gemma3_4b_pt,layer_4,0.9062951803207397,0.7676691363793442,0.6514203389203389,0.02586299127541984
gemma3_1b_pt,gemma3_4b_pt,layer_8,0.8508972525596619,0.7877952808009545,0.6434227809227809,0.030531999794174227
gemma3_1b_pt,lfm2_5_1_2b_base,layer_0,0.9853044748306274,0.9161116198310228,0.7081122581122581,0.01465019392252374
gemma3_1b_pt,lfm2_5_1_2b_base,layer_12,0.6196150183677673,0.7921013853048513,0.5540000576765283,0.038897850024873115
gemma3_1b_pt,lfm2_5_1_2b_base,layer_4,0.9301783442497253,0.633438136314241,0.5582015207015206,0.023344049657492608
gemma3_1b_pt,lfm2_5_1_2b_base,layer_8,0.49413710832595825,0.6226275516001248,0.5698534308828427,0.04675826236938919
gemma3_1b_pt,lfm2_5_1_2b_instruct,layer_0,0.9856554269790649,0.9159437707475326,0.7046786546786548,0.01464228486296554
gemma3_1b_pt,lfm2_5_1_2b_instruct,layer_12,0.5466197729110718,0.6976529862395365,0.5522097183861889,0.038564716571160604
gemma3_1b_pt,lfm2_5_1_2b_instruct,layer_4,0.9263282418251038,0.6588681954949802,0.5617345617345617,0.02331551662279942
gemma3_1b_pt,lfm2_5_1_2b_instruct,layer_8,0.5150521397590637,0.6732203913713094,0.5551829162123281,0.04589920588773127
gemma3_1b_pt,lfm2_5_1_2b_thinking,layer_0,0.9835893511772156,0.8991015698710569,0.7021571021571023,0.01491890313811331
gemma3_1b_pt,lfm2_5_1_2b_thinking,layer_12,0.6571580767631531,0.6530545423522932,0.5275485135779253,0.03833809163807628
gemma3_1b_pt,lfm2_5_1_2b_thinking,layer_4,0.9229066967964172,0.6241775233857437,0.5736550486550486,0.023702413022302447
gemma3_1b_pt,lfm2_5_1_2b_thinking,layer_8,0.5273879766464233,0.5876877146673641,0.5590953799287133,0.04591868254387684
gemma3_4b_it,gemma3_4b_pt,layer_0,0.9997671246528625,0.9983632388709013,0.9627946127946129,0.001200996969181229
gemma3_4b_it,gemma3_4b_pt,layer_12,0.16939742863178253,0.9509021183165559,0.7065231065231065,0.07379231425156897
gemma3_4b_it,gemma3_4b_pt,layer_4,0.9613686800003052,0.9383539185064748,0.8582491582491584,0.011552194968370755
gemma3_4b_it,gemma3_4b_pt,layer_8,0.624466598033905,0.9326761688008538,0.7804676804676806,0.03902473706323389
