model_a,model_b,layer,domain,cka,rsa_spearman,knn_overlap,procrustes_residual
codegemma_2b,gemma3_1b_pt,layer_12,factual_recall,0.4330943524837494,0.6361833521154275,0.5638111888111887,0.1147903791561065
codegemma_2b,gemma3_1b_pt,layer_12,logical_reasoning,0.580949068069458,0.6865653842845626,0.5886668886668887,0.11076274239447617
codegemma_2b,gemma3_1b_pt,layer_12,narrative_structure,0.4702647924423218,0.6007747067150482,0.5547868797868797,0.12357664736794348
codegemma_2b,gemma3_1b_pt,layer_12,symbolic_code,0.4488442540168762,0.6916926773158468,0.6068126318126317,0.11266000078676408
codegemma_2b,gemma3_1b_pt,layer_4,algebraic_geometry,0.8941925168037415,0.7187429749379316,0.6118659118659119,0.050349730811154514
codegemma_2b,gemma3_1b_pt,layer_4,analogy_composition,0.8821794986724854,0.7069608433427559,0.5787323787323788,0.05085588148862492
codegemma_2b,gemma3_1b_pt,layer_4,factual_recall,0.865639865398407,0.7107724178751109,0.5938283938283938,0.0535645817467077
codegemma_2b,gemma3_1b_pt,layer_4,logical_reasoning,0.9248616099357605,0.7733121263323015,0.6273726273726276,0.048852749496450756
codegemma_2b,gemma3_1b_pt,layer_4,narrative_structure,0.8996931910514832,0.7449207434502002,0.6186452436452436,0.05197637436685373
codegemma_2b,gemma3_1b_pt,layer_4,symbolic_code,0.9224311709403992,0.7668039484675706,0.6502941502941504,0.044469281566408406
codegemma_2b,gemma3_1b_pt,layer_8,algebraic_geometry,0.5569112300872803,0.7274407124852574,0.6161727161727161,0.10325016765077433
codegemma_2b,gemma3_1b_pt,layer_8,analogy_composition,0.5654456615447998,0.7210497465510681,0.5822288822288822,0.09232061469797759
codegemma_2b,gemma3_1b_pt,layer_8,factual_recall,0.5152363181114197,0.7623531023986166,0.6611166611166611,0.0988961607448138
codegemma_2b,gemma3_1b_pt,layer_8,logical_reasoning,0.5665806531906128,0.738769012314542,0.627972027972028,0.10358905240502017
codegemma_2b,gemma3_1b_pt,layer_8,narrative_structure,0.41516461968421936,0.7555378992531384,0.6258602508602509,0.11921414140950981
codegemma_2b,gemma3_1b_pt,layer_8,symbolic_code,0.5159486532211304,0.7993543138801376,0.6344211344211341,0.09763185867525014
codegemma_2b,gemma3_4b_it,layer_0,algebraic_geometry,0.5381652116775513,0.6628904695329163,0.6092990342990342,0.09250695179848663
codegemma_2b,gemma3_4b_it,layer_0,analogy_composition,0.5333344340324402,0.6958723614559353,0.561091686091686,0.09303253276813472
codegemma_2b,gemma3_4b_it,layer_0,factual_recall,0.5503883361816406,0.6179845962530086,0.5841380841380842,0.08919985186445098
codegemma_2b,gemma3_4b_it,layer_0,logical_reasoning,0.5252030491828918,0.6228192968158883,0.5433566433566434,0.0992268293855933
codegemma_2b,gemma3_4b_it,layer_0,narrative_structure,0.6052735447883606,0.6865534298339352,0.6143856143856146,0.09071747684438079
codegemma_2b,gemma3_4b_it,layer_0,symbolic_code,0.5818953514099121,0.6849107133745518,0.6167499167499169,0.09049810661482924
codegemma_2b,gemma3_4b_it,layer_12,algebraic_geometry,0.2779662609100342,0.8060837948674586,0.6151626151626152,0.1593666361521872
codegemma_2b,gemma3_4b_it,layer_12,analogy_composition,0.23201286792755127,0.780412924218988,0.5749666999666999,0.17440879462680667
codegemma_2b,gemma3_4b_it,layer_12,factual_recall,0.21841558814048767,0.7779650317740551,0.6471417471417473,0.1731673344409064
codegemma_2b,gemma3_4b_it,layer_12,logical_reasoning,0.30115777254104614,0.7003898317192395,0.6406815406815408,0.17177732039417282
codegemma_2b,gemma3_4b_it,layer_12,narrative_structure,0.2716979384422302,0.6536418067548476,0.5831279831279832,0.17516736498627536
codegemma_2b,gemma3_4b_it,layer_12,symbolic_code,0.30639931559562683,0.7633285564126151,0.6275391275391276,0.1663091867376362
codegemma_2b,gemma3_4b_it,layer_4,algebraic_geometry,0.8750256896018982,0.7353299209694184,0.5987123987123987,0.05237472528273781
codegemma_2b,gemma3_4b_it,layer_4,analogy_composition,0.8612686395645142,0.8137161284491141,0.6908091908091908,0.055182573898160885
codegemma_2b,gemma3_4b_it,layer_4,factual_recall,0.8927664160728455,0.8250818952760968,0.6929181929181929,0.05061436584065744
codegemma_2b,gemma3_4b_it,layer_4,logical_reasoning,0.9056590795516968,0.7832824297275114,0.6612831612831612,0.04932836452572701
codegemma_2b,gemma3_4b_it,layer_4,narrative_structure,0.8789912462234497,0.7164971418657983,0.6463147963147964,0.049879192360596215
codegemma_2b,gemma3_4b_it,layer_4,symbolic_code,0.9077436327934265,0.8070774721293646,0.6507714507714509,0.04618071704542077
codegemma_2b,gemma3_4b_it,layer_8,algebraic_geometry,0.4751531779766083,0.8378622234986595,0.672094572094572,0.1231027354138427
codegemma_2b,gemma3_4b_it,layer_8,analogy_composition,0.4689510762691498,0.7544391102973013,0.6004107004107005,0.11444249476499088
codegemma_2b,gemma3_4b_it,layer_8,factual_recall,0.400397390127182,0.8296457254820778,0.7050394050394051,0.12302684246640651
codegemma_2b,gemma3_4b_it,layer_8,logical_reasoning,0.4388870596885681,0.826508848480254,0.7111000111000111,0.11762293596441083
codegemma_2b,gemma3_4b_it,layer_8,narrative_structure,0.49437329173088074,0.7236992610108507,0.6226107226107227,0.10862113352301817
codegemma_2b,gemma3_4b_it,layer_8,symbolic_code,0.36431679129600525,0.8121205008623241,0.6799311799311798,0.12774810420317814
codegemma_2b,gemma3_4b_pt,layer_0,algebraic_geometry,0.5368125438690186,0.661552883136498,0.5985875235875235,0.09256431224097819
codegemma_2b,gemma3_4b_pt,layer_0,analogy_composition,0.533727765083313,0.6982978028594463,0.5681429681429682,0.09287629602504016
codegemma_2b,gemma3_4b_pt,layer_0,factual_recall,0.5519987940788269,0.6225248091297014,0.5795759795759796,0.0889499242221663
codegemma_2b,gemma3_4b_pt,layer_0,logical_reasoning,0.5281935334205627,0.6264535955925982,0.5428682428682429,0.09879670768392775
codegemma_2b,gemma3_4b_pt,layer_0,narrative_structure,0.6062330007553101,0.6824878961187397,0.6195582195582195,0.09055303487008938
codegemma_2b,gemma3_4b_pt,layer_0,symbolic_code,0.581278920173645,0.6820363969285809,0.6124764124764126,0.0904291511141941
codegemma_2b,gemma3_4b_pt,layer_12,algebraic_geometry,0.39793020486831665,0.8024668446227569,0.6193917193917194,0.15227904667895076
codegemma_2b,gemma3_4b_pt,layer_12,analogy_composition,0.26500269770622253,0.7633667523402294,0.5883782883782884,0.1687925532824859
codegemma_2b,gemma3_4b_pt,layer_12,factual_recall,0.33611977100372314,0.7774877284648589,0.6403596403596404,0.1640546852024697
codegemma_2b,gemma3_4b_pt,layer_12,logical_reasoning,0.39893674850463867,0.659334166257251,0.5953379953379954,0.15837044055609437
codegemma_2b,gemma3_4b_pt,layer_12,narrative_structure,0.2724824547767639,0.700933905008769,0.6022866022866024,0.1704132605601773
codegemma_2b,gemma3_4b_pt,layer_12,symbolic_code,0.3836204707622528,0.7801391381424242,0.6387612387612388,0.14882185848408347
codegemma_2b,gemma3_4b_pt,layer_4,algebraic_geometry,0.8115420341491699,0.6712654369133024,0.5911754911754912,0.060701582164571916
codegemma_2b,gemma3_4b_pt,layer_4,analogy_composition,0.8767068982124329,0.7816885515725205,0.6590076590076589,0.05384256932087713
codegemma_2b,gemma3_4b_pt,layer_4,factual_recall,0.8832930326461792,0.8151620338310953,0.6887667887667887,0.05215937061062875
codegemma_2b,gemma3_4b_pt,layer_4,logical_reasoning,0.9072385430335999,0.7684306284687953,0.6508602508602509,0.04908388890045775
codegemma_2b,gemma3_4b_pt,layer_4,narrative_structure,0.8037723898887634,0.6784280480568915,0.6059794780383015,0.061921919865388496
codegemma_2b,gemma3_4b_pt,layer_4,symbolic_code,0.9011344313621521,0.7624439270661881,0.6302586302586302,0.04749646504400718
codegemma_2b,gemma3_4b_pt,layer_8,algebraic_geometry,0.5711081624031067,0.7595247085373729,0.6047397047397046,0.10828098642551127
codegemma_2b,gemma3_4b_pt,layer_8,analogy_composition,0.4281960725784302,0.7423495160634285,0.5882006882006882,0.12043068119827373
codegemma_2b,gemma3_4b_pt,layer_8,factual_recall,0.4661913812160492,0.8432431841408176,0.6986013986013988,0.11489703627939617
codegemma_2b,gemma3_4b_pt,layer_8,logical_reasoning,0.5652117729187012,0.7827057003777316,0.6841158841158842,0.10269961187264243
codegemma_2b,gemma3_4b_pt,layer_8,narrative_structure,0.5660207271575928,0.6675209239332475,0.6058358308358309,0.10256854581888253
codegemma_2b,gemma3_4b_pt,layer_8,symbolic_code,0.5116825103759766,0.7642146436188745,0.631035631035631,0.10247148685728467
codegemma_2b,lfm2_5_1_2b_base,layer_0,algebraic_geometry,0.564915657043457,0.6966502754626153,0.6375846375846377,0.0906649698940826
codegemma_2b,lfm2_5_1_2b_base,layer_0,analogy_composition,0.5855119824409485,0.6231244268788534,0.551082251082251,0.09105036002700188
codegemma_2b,lfm2_5_1_2b_base,layer_0,factual_recall,0.5478520393371582,0.5814519409216882,0.569960594960595,0.0901355746889776
codegemma_2b,lfm2_5_1_2b_base,layer_0,logical_reasoning,0.5900163054466248,0.5737159535059342,0.5449300699300699,0.09323584620905104
codegemma_2b,lfm2_5_1_2b_base,layer_0,narrative_structure,0.584246814250946,0.6780306354665224,0.5906309376897613,0.09372410099434209
codegemma_2b,lfm2_5_1_2b_base,layer_0,symbolic_code,0.6356505751609802,0.7287065721779113,0.6320457320457322,0.08651964682903261
codegemma_2b,lfm2_5_1_2b_base,layer_12,algebraic_geometry,0.8957805037498474,0.7522663160027815,0.5999000999001,0.04455909021595731
codegemma_2b,lfm2_5_1_2b_base,layer_12,analogy_composition,0.9270378947257996,0.719261827252357,0.6506160506160507,0.039167086196218344
codegemma_2b,lfm2_5_1_2b_base,layer_12,factual_recall,0.9080771207809448,0.6902556648788445,0.6267621267621268,0.044798399483785306
codegemma_2b,lfm2_5_1_2b_base,layer_12,logical_reasoning,0.8969236612319946,0.6493438901823345,0.5966810966810967,0.047129074184827424
codegemma_2b,lfm2_5_1_2b_base,layer_12,narrative_structure,0.9240740537643433,0.6881604287274194,0.6471972471972472,0.042480927696204186
codegemma_2b,lfm2_5_1_2b_base,layer_12,symbolic_code,0.9283770322799683,0.7903791456066666,0.6356310356310355,0.041211440225227644
codegemma_2b,lfm2_5_1_2b_base,layer_4,algebraic_geometry,0.925021767616272,0.858646202202243,0.7302031302031302,0.03884286530011277
codegemma_2b,lfm2_5_1_2b_base,layer_4,analogy_composition,0.94745272397995,0.8198747115259856,0.7285048285048288,0.03515308763882869
codegemma_2b,lfm2_5_1_2b_base,layer_4,factual_recall,0.9411448836326599,0.8471143851403262,0.7435120435120435,0.034993986138290405
codegemma_2b,lfm2_5_1_2b_base,layer_4,logical_reasoning,0.9348670244216919,0.7750720547222266,0.6954822954822953,0.03850492458274535
codegemma_2b,lfm2_5_1_2b_base,layer_4,narrative_structure,0.940981924533844,0.8018441926882497,0.7218115218115219,0.03705562937295489
codegemma_2b,lfm2_5_1_2b_base,layer_4,symbolic_code,0.9386756420135498,0.825134524016054,0.6611943611943613,0.036785561370408164
codegemma_2b,lfm2_5_1_2b_base,layer_8,algebraic_geometry,0.905758261680603,0.7988372109975115,0.6514374514374516,0.04316012822313405
codegemma_2b,lfm2_5_1_2b_base,layer_8,analogy_composition,0.9136744141578674,0.7235553702453723,0.6327450327450326,0.04308356873669148
codegemma_2b,lfm2_5_1_2b_base,layer_8,factual_recall,0.9144277572631836,0.7779332504297041,0.6588855588855591,0.041748697870040506
codegemma_2b,lfm2_5_1_2b_base,layer_8,logical_reasoning,0.8899087309837341,0.6604581761881921,0.6371850371850373,0.04745857842277129
codegemma_2b,lfm2_5_1_2b_base,layer_8,narrative_structure,0.9275239706039429,0.7119560542732057,0.6232961482961484,0.040622285037208127
codegemma_2b,lfm2_5_1_2b_base,layer_8,symbolic_code,0.9131863713264465,0.7846216197697456,0.6334193584193584,0.041669937444593214
codegemma_2b,lfm2_5_1_2b_instruct,layer_0,algebraic_geometry,0.5638131499290466,0.6969583212452455,0.6282606282606283,0.09075345362732086
codegemma_2b,lfm2_5_1_2b_instruct,layer_0,analogy_composition,0.5830066800117493,0.6196818366701315,0.5604062604062604,0.0912155256722145
codegemma_2b,lfm2_5_1_2b_instruct,layer_0,factual_recall,0.547864556312561,0.5792966409451596,0.5667859917859918,0.0901232668421823
codegemma_2b,lfm2_5_1_2b_instruct,layer_0,logical_reasoning,0.589475154876709,0.5732081809262366,0.5492035742035741,0.0932602116104433
codegemma_2b,lfm2_5_1_2b_instruct,layer_0,narrative_structure,0.5848231315612793,0.6764962379927019,0.5949044419632655,0.09375140460849715
codegemma_2b,lfm2_5_1_2b_instruct,layer_0,symbolic_code,0.6352542638778687,0.728751036902806,0.6297702297702299,0.08657306244883338
codegemma_2b,lfm2_5_1_2b_instruct,layer_12,algebraic_geometry,0.9181042313575745,0.8045530420432196,0.6519702519702519,0.04189037413655496
codegemma_2b,lfm2_5_1_2b_instruct,layer_12,analogy_composition,0.930991530418396,0.7095322165155108,0.6371850371850372,0.03884192126323435
codegemma_2b,lfm2_5_1_2b_instruct,layer_12,factual_recall,0.8707355260848999,0.5728412376063691,0.5716533466533467,0.05081166682767951
codegemma_2b,lfm2_5_1_2b_instruct,layer_12,logical_reasoning,0.9164538979530334,0.6727854015747801,0.6177267177267176,0.04285464659509346
codegemma_2b,lfm2_5_1_2b_instruct,layer_12,narrative_structure,0.9375228881835938,0.7375919362856939,0.6740148740148743,0.038858546650450534
codegemma_2b,lfm2_5_1_2b_instruct,layer_12,symbolic_code,0.9390953779220581,0.7420999304600859,0.6490731490731488,0.0395398909844703
codegemma_2b,lfm2_5_1_2b_instruct,layer_4,algebraic_geometry,0.9335867166519165,0.8643180058810066,0.7458208458208458,0.037383139435014374
codegemma_2b,lfm2_5_1_2b_instruct,layer_4,analogy_composition,0.9509194493293762,0.813270606484269,0.7356643356643359,0.034561353352939604
codegemma_2b,lfm2_5_1_2b_instruct,layer_4,factual_recall,0.9424639344215393,0.8423085502021322,0.7294261294261292,0.03486211207602074
codegemma_2b,lfm2_5_1_2b_instruct,layer_4,logical_reasoning,0.9362426400184631,0.7908240844275787,0.6857586857586857,0.03792998163868219
codegemma_2b,lfm2_5_1_2b_instruct,layer_4,narrative_structure,0.9485363960266113,0.8129154718290456,0.7269508269508269,0.03570547979993735
codegemma_2b,lfm2_5_1_2b_instruct,layer_4,symbolic_code,0.9394617080688477,0.8082936188017267,0.6980463980463979,0.0371288643260677
codegemma_2b,lfm2_5_1_2b_instruct,layer_8,algebraic_geometry,0.9050024747848511,0.7995553527510544,0.6443112443112443,0.04341390002711673
codegemma_2b,lfm2_5_1_2b_instruct,layer_8,analogy_composition,0.9067910313606262,0.7144010309984735,0.622465769524593,0.04436959453672827
codegemma_2b,lfm2_5_1_2b_instruct,layer_8,factual_recall,0.8911921977996826,0.6942003420139167,0.6011738261738262,0.04518687746067291
codegemma_2b,lfm2_5_1_2b_instruct,layer_8,logical_reasoning,0.8804365992546082,0.6277809769701881,0.6140970140970142,0.04793881297544684
codegemma_2b,lfm2_5_1_2b_instruct,layer_8,narrative_structure,0.9359490871429443,0.7803110198166887,0.6374597624597625,0.03874324084348221
codegemma_2b,lfm2_5_1_2b_instruct,layer_8,symbolic_code,0.9173203110694885,0.7607953791674745,0.6378732378732378,0.04260399800245494
codegemma_2b,lfm2_5_1_2b_thinking,layer_0,algebraic_geometry,0.5682278871536255,0.6908339978744403,0.6296481296481298,0.09031256391999312
codegemma_2b,lfm2_5_1_2b_thinking,layer_0,analogy_composition,0.5852230191230774,0.5870530383985701,0.5543456543456543,0.09090929860871372
codegemma_2b,lfm2_5_1_2b_thinking,layer_0,factual_recall,0.5454404950141907,0.5625096765446389,0.5483349983349982,0.09037108332418557
codegemma_2b,lfm2_5_1_2b_thinking,layer_0,logical_reasoning,0.5912633538246155,0.5650849859389419,0.5522560772560772,0.09315077950843322
codegemma_2b,lfm2_5_1_2b_thinking,layer_0,narrative_structure,0.5868333578109741,0.6658331596050365,0.5949044419632655,0.0935451856016265
codegemma_2b,lfm2_5_1_2b_thinking,layer_0,symbolic_code,0.6440291404724121,0.7244050109558167,0.6261072261072261,0.08577395019437277
codegemma_2b,lfm2_5_1_2b_thinking,layer_12,algebraic_geometry,0.9209926724433899,0.78969482620124,0.6870906870906872,0.041500500508605036
codegemma_2b,lfm2_5_1_2b_thinking,layer_12,analogy_composition,0.9192469716072083,0.7546672653611045,0.6113775113775115,0.04170457570838578
codegemma_2b,lfm2_5_1_2b_thinking,layer_12,factual_recall,0.8847323656082153,0.582264406206401,0.5551115551115551,0.048361752379247766
codegemma_2b,lfm2_5_1_2b_thinking,layer_12,logical_reasoning,0.8930652737617493,0.6836228399984254,0.6080197580197579,0.0465574394506898
codegemma_2b,lfm2_5_1_2b_thinking,layer_12,narrative_structure,0.9247536659240723,0.7234218302847054,0.60991230991231,0.041933209469842275
codegemma_2b,lfm2_5_1_2b_thinking,layer_12,symbolic_code,0.9236248135566711,0.782550584091542,0.6217116217116219,0.044529427869889886
codegemma_2b,lfm2_5_1_2b_thinking,layer_4,algebraic_geometry,0.943206787109375,0.8771215140749078,0.7876456876456874,0.035328596881193323
codegemma_2b,lfm2_5_1_2b_thinking,layer_4,analogy_composition,0.9494863748550415,0.792488085640518,0.7581196581196582,0.03496075168726228
codegemma_2b,lfm2_5_1_2b_thinking,layer_4,factual_recall,0.953510046005249,0.8477556976806908,0.728127428127428,0.03247648191404475
codegemma_2b,lfm2_5_1_2b_thinking,layer_4,logical_reasoning,0.9380171298980713,0.7899311452801059,0.6882450882450882,0.03750308108878622
codegemma_2b,lfm2_5_1_2b_thinking,layer_4,narrative_structure,0.953437328338623,0.8236947416453698,0.6998778998778996,0.03435516155174269
codegemma_2b,lfm2_5_1_2b_thinking,layer_4,symbolic_code,0.9556220769882202,0.843535193465289,0.7026973026973027,0.03352374800086288
codegemma_2b,lfm2_5_1_2b_thinking,layer_8,algebraic_geometry,0.9057407975196838,0.8010371214849177,0.6702297702297704,0.04284826142346911
codegemma_2b,lfm2_5_1_2b_thinking,layer_8,analogy_composition,0.9040213227272034,0.669883531577973,0.6119741369741372,0.04592792736625973
codegemma_2b,lfm2_5_1_2b_thinking,layer_8,factual_recall,0.881426990032196,0.6612203453086799,0.6360861360861362,0.04693914049425134
codegemma_2b,lfm2_5_1_2b_thinking,layer_8,logical_reasoning,0.8693546056747437,0.6681161681029015,0.5969252969252968,0.049968709909436214
codegemma_2b,lfm2_5_1_2b_thinking,layer_8,narrative_structure,0.9353859424591064,0.7817509479733562,0.631343003401827,0.04025057119647273
codegemma_2b,lfm2_5_1_2b_thinking,layer_8,symbolic_code,0.904814600944519,0.7764253860048371,0.6043262293262293,0.04483169650786301
gemma1_1_2b_it,gemma2_2b,layer_0,algebraic_geometry,0.69619220495224,0.8951855636887935,0.7642579642579643,0.0696775500981909
gemma1_1_2b_it,gemma2_2b,layer_0,analogy_composition,0.6559368371963501,0.8735555889243473,0.7536130536130536,0.0741674166976225
gemma1_1_2b_it,gemma2_2b,layer_0,factual_recall,0.6809991598129272,0.8223027770771951,0.7560106560106562,0.0694577935480724
gemma1_1_2b_it,gemma2_2b,layer_0,logical_reasoning,0.6638849973678589,0.833248971844353,0.7088245088245089,0.07779912384833067
gemma1_1_2b_it,gemma2_2b,layer_0,narrative_structure,0.7301450967788696,0.881134419050146,0.7401598401598404,0.07170053679105295
gemma1_1_2b_it,gemma2_2b,layer_0,symbolic_code,0.725225567817688,0.8678142453315684,0.7414918414918414,0.06972033918183289
gemma1_1_2b_it,gemma2_2b,layer_12,algebraic_geometry,0.9205784797668457,0.8325025476100575,0.67937552643435,0.041864425364951635
gemma1_1_2b_it,gemma2_2b,layer_12,analogy_composition,0.8669107556343079,0.7559584918148459,0.6494727494727495,0.050197471537559234
gemma1_1_2b_it,gemma2_2b,layer_12,factual_recall,0.8910970091819763,0.8282509909802211,0.6675102675102677,0.04918585032446168
gemma1_1_2b_it,gemma2_2b,layer_12,logical_reasoning,0.8756245970726013,0.7695470575286069,0.6622710622710624,0.04798434439100076
gemma1_1_2b_it,gemma2_2b,layer_12,narrative_structure,0.9064873456954956,0.7323503470435331,0.631256978315802,0.04488322949504169
gemma1_1_2b_it,gemma2_2b,layer_12,symbolic_code,0.9243693947792053,0.7240153250225604,0.5881229881229881,0.040726912617237564
gemma1_1_2b_it,gemma2_2b,layer_4,algebraic_geometry,0.9367010593414307,0.8702920239030697,0.7881895881895883,0.036184280613607345
gemma1_1_2b_it,gemma2_2b,layer_4,analogy_composition,0.9275853037834167,0.7689182825828027,0.6882672882672884,0.03712210643671326
gemma1_1_2b_it,gemma2_2b,layer_4,factual_recall,0.9466097354888916,0.8993901772320199,0.7724053724053722,0.031616069835536526
gemma1_1_2b_it,gemma2_2b,layer_4,logical_reasoning,0.9522618651390076,0.8625926287691144,0.7475524475524473,0.03212706040236342
gemma1_1_2b_it,gemma2_2b,layer_4,narrative_structure,0.9514273405075073,0.8211480063037858,0.7199578199578199,0.03496074080499279
gemma1_1_2b_it,gemma2_2b,layer_4,symbolic_code,0.9371293187141418,0.8449233675978989,0.695104895104895,0.03541367446408064
gemma1_1_2b_it,gemma2_2b,layer_8,algebraic_geometry,0.9166759252548218,0.8170499623143233,0.6605061605061607,0.04127042484644087
gemma1_1_2b_it,gemma2_2b,layer_8,analogy_composition,0.9101861119270325,0.8387289211691452,0.6544455544455545,0.040786811349088105
gemma1_1_2b_it,gemma2_2b,layer_8,factual_recall,0.9379022717475891,0.8807776807491067,0.7109557109557109,0.03641675853676184
gemma1_1_2b_it,gemma2_2b,layer_8,logical_reasoning,0.8997594714164734,0.7972367724732738,0.684282384282384,0.044345256341009734
gemma1_1_2b_it,gemma2_2b,layer_8,narrative_structure,0.9338919520378113,0.7765705888441649,0.6516677766677768,0.0387911908434307
gemma1_1_2b_it,gemma2_2b,layer_8,symbolic_code,0.9059789180755615,0.7359703587938834,0.5636696636696636,0.041876346891179965
gemma1_1_2b_it,gemma2_2b_it,layer_0,algebraic_geometry,0.6961564421653748,0.8951273950814724,0.7642579642579643,0.06972618840168475
gemma1_1_2b_it,gemma2_2b_it,layer_0,analogy_composition,0.6565719842910767,0.8731377662963218,0.7536130536130536,0.07413130388631378
gemma1_1_2b_it,gemma2_2b_it,layer_0,factual_recall,0.6815589070320129,0.8222329455912132,0.7610611610611612,0.06943084360767582
gemma1_1_2b_it,gemma2_2b_it,layer_0,logical_reasoning,0.6642729043960571,0.8332778374690386,0.7037740037740038,0.07779407447528645
gemma1_1_2b_it,gemma2_2b_it,layer_0,narrative_structure,0.7305384874343872,0.8808823550850879,0.7401598401598404,0.07170874202224982
gemma1_1_2b_it,gemma2_2b_it,layer_0,symbolic_code,0.7254804372787476,0.8674992018217416,0.7414918414918414,0.06973790316479274
gemma1_1_2b_it,gemma2_2b_it,layer_12,algebraic_geometry,0.9541535973548889,0.8959774731498665,0.690875790875791,0.034070878584672226
gemma1_1_2b_it,gemma2_2b_it,layer_12,analogy_composition,0.9057536721229553,0.7715841250727107,0.6507825507825509,0.043978447683247796
gemma1_1_2b_it,gemma2_2b_it,layer_12,factual_recall,0.8918513059616089,0.8203891902609132,0.6421467421467423,0.04818896914539084
gemma1_1_2b_it,gemma2_2b_it,layer_12,logical_reasoning,0.9069527983665466,0.7476300301631199,0.6319236319236322,0.04499569775024
gemma1_1_2b_it,gemma2_2b_it,layer_12,narrative_structure,0.9216843843460083,0.7195595222301757,0.6032606282606284,0.041873465810331995
gemma1_1_2b_it,gemma2_2b_it,layer_12,symbolic_code,0.9252400994300842,0.7688248337675326,0.6044511044511045,0.038691789473324724
gemma1_1_2b_it,gemma2_2b_it,layer_4,algebraic_geometry,0.9498631358146667,0.8707193226200074,0.7570207570207572,0.03339708110454506
gemma1_1_2b_it,gemma2_2b_it,layer_4,analogy_composition,0.9289959073066711,0.8090442708295369,0.7222999222999225,0.03761452096951756
gemma1_1_2b_it,gemma2_2b_it,layer_4,factual_recall,0.9527395367622375,0.911963489358352,0.7693750693750693,0.029702896124116782
gemma1_1_2b_it,gemma2_2b_it,layer_4,logical_reasoning,0.9532963037490845,0.8582038875290297,0.7356643356643356,0.03243955565309152
gemma1_1_2b_it,gemma2_2b_it,layer_4,narrative_structure,0.9576213359832764,0.8446575997504143,0.6828726828726828,0.031350205109581024
gemma1_1_2b_it,gemma2_2b_it,layer_4,symbolic_code,0.9475725889205933,0.8637539599117703,0.6871683871683872,0.03157360994054668
gemma1_1_2b_it,gemma2_2b_it,layer_8,algebraic_geometry,0.9569571018218994,0.8885490941587929,0.7219558219558219,0.03146649576193836
gemma1_1_2b_it,gemma2_2b_it,layer_8,analogy_composition,0.9331744909286499,0.8592271593455376,0.6932289932289935,0.03589748112171689
gemma1_1_2b_it,gemma2_2b_it,layer_8,factual_recall,0.9461784362792969,0.8916791192194035,0.7483294483294483,0.03288536958736433
gemma1_1_2b_it,gemma2_2b_it,layer_8,logical_reasoning,0.9251867532730103,0.8018618327922243,0.7080697080697078,0.03806031041868401
gemma1_1_2b_it,gemma2_2b_it,layer_8,narrative_structure,0.9439066052436829,0.7572686704464112,0.6439449439449442,0.034471816760128
gemma1_1_2b_it,gemma2_2b_it,layer_8,symbolic_code,0.9362592697143555,0.8081389398734868,0.6357975357975357,0.03536659504569151
gemma1_1_2b_it,gemma3_1b_it,layer_0,algebraic_geometry,0.6022194027900696,0.8436057538811873,0.7199356199356198,0.08108249499373932
gemma1_1_2b_it,gemma3_1b_it,layer_0,analogy_composition,0.59028559923172,0.796107514246935,0.6685647685647684,0.08195229847081902
gemma1_1_2b_it,gemma3_1b_it,layer_0,factual_recall,0.6124234199523926,0.7762189530525397,0.6801642801642801,0.07775217229660807
gemma1_1_2b_it,gemma3_1b_it,layer_0,logical_reasoning,0.5877612829208374,0.7854187775262159,0.6681207681207683,0.0863703692972781
gemma1_1_2b_it,gemma3_1b_it,layer_0,narrative_structure,0.6503497362136841,0.7684883597181665,0.681052281052281,0.08106764069588293
gemma1_1_2b_it,gemma3_1b_it,layer_0,symbolic_code,0.6403403282165527,0.7719198701921605,0.6490176490176491,0.07938371831471334
gemma1_1_2b_it,gemma3_1b_it,layer_12,algebraic_geometry,0.5265631079673767,0.812102569186383,0.657009657009657,0.0985262288757077
gemma1_1_2b_it,gemma3_1b_it,layer_12,analogy_composition,0.3359878659248352,0.6506795813609705,0.553080253080253,0.12400164352067837
gemma1_1_2b_it,gemma3_1b_it,layer_12,factual_recall,0.3523780405521393,0.7405903166034198,0.6122211122211122,0.11900529977569163
gemma1_1_2b_it,gemma3_1b_it,layer_12,logical_reasoning,0.5236108303070068,0.7359812927426279,0.6461871461871463,0.10224189273554553
gemma1_1_2b_it,gemma3_1b_it,layer_12,narrative_structure,0.42467910051345825,0.7608905774145438,0.6306360306360307,0.12210290513973958
gemma1_1_2b_it,gemma3_1b_it,layer_12,symbolic_code,0.2936386466026306,0.5062378906517654,0.5129426129426129,0.13495296101245882
gemma1_1_2b_it,gemma3_1b_it,layer_4,algebraic_geometry,0.871920645236969,0.8087594050182452,0.6941280941280943,0.056473978259894024
gemma1_1_2b_it,gemma3_1b_it,layer_4,analogy_composition,0.8296577334403992,0.6643111539397932,0.5911754911754912,0.05858788087322577
gemma1_1_2b_it,gemma3_1b_it,layer_4,factual_recall,0.871857225894928,0.7623065966699566,0.6413031413031413,0.056206905602024924
gemma1_1_2b_it,gemma3_1b_it,layer_4,logical_reasoning,0.8999764919281006,0.7836608901400566,0.6697968697968697,0.05155631876446814
gemma1_1_2b_it,gemma3_1b_it,layer_4,narrative_structure,0.8961280584335327,0.7234625045740352,0.6243645243645244,0.05203906168026155
